trace_id,endpoint,is_correct,structural_stability,n_bonds,n_entropy_points,initial_entropy,final_entropy,covalent_ratio,hydrogen_ratio,vdw_ratio
d060d4b0-d7ef-4ba0-ab95-a6509b623d8d,cyp3a4_veith,True,7.41981652776134e-24,231,231,-0.0,1.3100537683301527,0.14285714285714285,0.22943722943722944,0.6277056277056277
d77de29c-a1d0-4763-b2e4-ff0966ccce20,cyp3a4_veith,True,3.52693687771303e-23,276,276,-0.0,1.3675503938092974,0.17028985507246377,0.2318840579710145,0.5978260869565217
df5d80b0-69ee-4854-8bec-f14065982c15,cyp3a4_veith,True,1.7112091111237211e-18,351,351,-0.0,1.1758079656341667,0.10541310541310542,0.2022792022792023,0.6923076923076923
dfed089e-23f1-41f9-97f4-737e4f76ae65,cyp3a4_veith,True,1.1869382124925479e-24,276,276,-0.0,1.2035534019653,0.13768115942028986,0.17391304347826086,0.6884057971014492
e01c3d69-8984-44e3-b731-9767537a90b4,cyp3a4_veith,True,6.179178224307021e-19,276,276,-0.0,1.3671252612836602,0.18478260869565216,0.213768115942029,0.6014492753623188
e133d5a2-441c-4667-aaa3-1e8eb6e31c43,cyp3a4_veith,True,8.927883596601772e-23,171,171,-0.0,1.450366323427432,0.2222222222222222,0.23391812865497075,0.543859649122807
e30749b3-e29d-4457-b913-1fa3b4530cdb,cyp3a4_veith,False,2.059272241062335e-18,210,210,-0.0,1.2048081400388162,0.18571428571428572,0.12857142857142856,0.6857142857142857
e8f7c6d3-4052-4a46-8d3a-3482cee5186a,cyp3a4_veith,True,0.0002549748682132167,210,210,-0.0,1.276286241328906,0.11428571428571428,0.2523809523809524,0.6333333333333333
e9de393b-8c3b-435a-b0d0-5ce340334645,cyp3a4_veith,True,4.07585008603299e-20,171,171,-0.0,1.3626087768963415,0.15789473684210525,0.24561403508771928,0.5964912280701754
ea2ba29d-1550-4fbf-8d09-8761443b6bdf,cyp3a4_veith,True,1.3911328301442863e-17,231,231,-0.0,1.3946418950845418,0.12554112554112554,0.35064935064935066,0.5238095238095238
eb799368-0af1-49e4-86b0-3d57ae8bd862,cyp3a4_veith,True,2.143183658581365e-20,300,300,-0.0,1.3631855620767575,0.21666666666666667,0.18,0.6033333333333334
eb80317e-31bb-4f23-a692-3cdcd71130b9,cyp3a4_veith,False,2.1150494363488516e-24,253,253,-0.0,1.2599849322517414,0.11857707509881422,0.233201581027668,0.6482213438735178
ee1d1d8c-4b5f-4bae-8009-28b204eee0a8,cyp3a4_veith,True,0.0005476987601883257,210,210,-0.0,1.2314769889918935,0.17142857142857143,0.1523809523809524,0.6761904761904762
f06e3be0-0702-4384-9f09-892d42b5acff,cyp3a4_veith,True,4.001027184530854e-18,153,153,-0.0,1.34623828646459,0.2549019607843137,0.1437908496732026,0.6013071895424836
f0ffe233-fdb1-4659-8c91-0e36b26e0f0c,cyp3a4_veith,True,2.2347049612329885e-19,210,210,-0.0,1.3488898869439736,0.12857142857142856,0.2857142857142857,0.5857142857142857
f5981c10-5659-4b5e-8e4c-b26234102597,cyp3a4_veith,False,2.702857109745484e-25,190,190,-0.0,1.4060996160460597,0.1736842105263158,0.2578947368421053,0.5684210526315789
f81c4d04-0e36-4e2f-8472-b910191fb757,cyp3a4_veith,,5.886150277889355e-20,36,36,-0.0,1.255588031520249,0.3055555555555556,0.08333333333333333,0.6111111111111112
fa78efbe-14aa-4b92-9143-ad7b5a827608,cyp3a4_veith,True,1.2022507657633823e-17,210,210,-0.0,1.306157696032532,0.18095238095238095,0.18095238095238095,0.638095238095238
fafcc18d-92e9-4439-b667-58b474b2dc0c,cyp3a4_veith,False,7.407468455353074e-20,325,325,-0.0,1.2859750254064697,0.10461538461538461,0.28,0.6153846153846154
fc47a65b-227a-45a7-8880-bc651986f2c0,cyp3a4_veith,True,4.3642015781035885e-24,190,190,-0.0,1.406012391653148,0.28421052631578947,0.15789473684210525,0.5578947368421052
ff82b369-cd8b-410d-af46-0e890e9271bd,cyp3a4_veith,True,1.407128596636685e-17,190,190,-0.0,1.3079358309573785,0.1736842105263158,0.18947368421052632,0.6368421052631579
0443c726-caf6-4276-ba66-4d304b03e7f9,herg,False,0.0005840645290250995,190,190,-0.0,1.2145200635345688,0.14736842105263157,0.16842105263157894,0.6842105263157895
06c67628-8ffc-4ba3-a939-56530bc111cd,herg,False,1.2901292120916872e-18,231,231,-0.0,1.293758185534697,0.12987012987012986,0.23809523809523808,0.6320346320346321
09219d16-40a6-4306-8430-cfa56c0e8241,herg,True,0.00014704594556302306,325,325,-0.0,1.1667997051650745,0.09230769230769231,0.21846153846153846,0.6892307692307692
0a532b5d-9e48-4386-822e-f4b64f1ca1f5,herg,,3.3931153578325063e-22,10,10,-0.0,0.9709505944546686,0.0,0.4,0.6
12e2119d-ed77-4d6e-b8e6-4fd8106a2ddb,herg,False,0.0004249385175799611,300,300,-0.0,1.2563289114603309,0.18333333333333332,0.15333333333333332,0.6633333333333333
1732a501-1b97-4885-8769-ce9abc702a04,herg,True,6.473769932048401e-05,253,253,-0.0,1.2927836786838267,0.16205533596837945,0.19367588932806323,0.6442687747035574
17a78450-376e-4dba-bb83-c88df20ccd3d,herg,True,6.581131084188675e-05,325,325,-0.0,1.284821170467957,0.16615384615384615,0.18461538461538463,0.6492307692307693
1bee3f50-bf6b-4034-9680-004a78c8f4d5,herg,True,1.2547602794854882e-16,300,300,-0.0,1.1280778686340243,0.11333333333333333,0.16666666666666666,0.72
1c83c085-9e72-4b50-b08c-5445657cb6db,herg,True,2.716737265757584e-18,351,351,-0.0,1.2218163497239412,0.1339031339031339,0.18803418803418803,0.6780626780626781
1de60e74-b7e4-4866-88cb-916fb37fe283,herg,False,3.847398888761549e-18,351,351,-0.0,1.2178848122359565,0.11396011396011396,0.21367521367521367,0.6723646723646723
1df52a3e-520e-480f-8837-6b6c0295dd6c,herg,True,1.1002878031445589e-18,253,253,-0.0,1.1733035717253528,0.15019762845849802,0.14624505928853754,0.7035573122529645
21438a41-e427-47e0-ba99-eece5b450c0b,herg,True,0.00042789795482736095,253,253,-0.0,1.2783123905619649,0.11067193675889328,0.2608695652173913,0.6284584980237155
21f57db5-0031-452a-ac0f-6726b008c5bd,herg,True,2.4740080877769936e-19,378,378,-0.0,1.2117481653912616,0.10317460317460317,0.2275132275132275,0.6693121693121693
24abaa55-483c-459d-be8a-6e4a696e758d,herg,False,0.0012403381322469759,325,325,-0.0,1.0633112309985013,0.14461538461538462,0.1076923076923077,0.7476923076923077
2b0c9172-d523-435b-9436-fb72394850cc,herg,True,0.0006952429344201211,231,231,-0.0,1.2269965609634819,0.19047619047619047,0.1341991341991342,0.6753246753246753
2ce6598c-3da2-4168-8312-24dd70f92f02,herg,False,2.4991724438928424e-06,406,406,-0.0,1.1196728846576232,0.07389162561576355,0.22413793103448276,0.7019704433497537
3272388f-4880-427f-a8e5-3e57cd23b4c2,herg,False,1.4997123810438945e-23,231,231,-0.0,1.2510596890746686,0.21645021645021645,0.12554112554112554,0.658008658008658
3296ed60-384a-4361-bb66-3fc8a2d8aace,herg,False,0.0013628278740722638,231,231,-0.0,1.0912413644603467,0.08658008658008658,0.18614718614718614,0.7272727272727273
3892ab24-0226-40ff-ba63-5f11846d9cd8,herg,True,0.0011935886099820562,300,300,-0.0,0.9374877645350495,0.07333333333333333,0.13666666666666666,0.79
3e23447e-e042-4a69-af33-73c137653ff8,herg,True,5.0518190671093646e-17,276,276,-0.0,1.1522569876115896,0.10869565217391304,0.18478260869565216,0.7065217391304348
3e34d497-99cc-43f9-a06a-8806a14a0f79,herg,True,1.918793821847306e-05,300,300,-0.0,1.2399087386723346,0.09333333333333334,0.26666666666666666,0.64
3eea8193-9824-4f63-90a0-4e1c5a7983a2,herg,True,8.432610651826166e-17,351,351,-0.0,1.0993775299068826,0.09971509971509972,0.17094017094017094,0.7293447293447294
3f9bc270-7479-4e08-bec1-415510ced9a4,herg,True,8.277257432064393e-21,190,190,-0.0,1.1780189311413356,0.13157894736842105,0.16842105263157894,0.7
3ffa50e4-aa36-4dc5-be52-78da37ffa13a,herg,True,8.600807310813439e-23,300,300,-0.0,1.1540329134121778,0.12333333333333334,0.16666666666666666,0.71
448287a6-d6e1-4ea4-9bb4-dacd53ee8b95,herg,True,5.683425605370183e-22,253,253,-0.0,1.2218614079570458,0.11067193675889328,0.22134387351778656,0.6679841897233202
45ea7ef8-6c8c-4004-aec3-5a2e5a5df729,herg,False,1.0687065945112082e-21,351,351,-0.0,1.1355661931970196,0.07692307692307693,0.22792022792022792,0.6951566951566952
46e995f3-8877-4628-aaf6-fef352cc9388,herg,True,0.0007392532588211309,231,231,-0.0,1.2340271098938145,0.16017316017316016,0.1645021645021645,0.6753246753246753
4990ba1a-4ef2-4383-9d67-d0ea87b83f21,herg,True,0.00034659652995280567,378,378,-0.0,1.0755794614786525,0.0873015873015873,0.17724867724867724,0.7354497354497355
49cd6d0a-582e-4faf-8a2f-ebf739430681,herg,True,1.1235000991153116e-23,231,231,-0.0,1.0906660806381325,0.10822510822510822,0.15584415584415584,0.7359307359307359
4b782ef1-af01-41c4-bba9-4a59764c28d9,herg,True,7.451464424265927e-23,231,231,-0.0,1.2281277047572117,0.10822510822510822,0.22943722943722944,0.6623376623376623
4ed33dba-b3d4-430b-8540-a9edbc399c86,herg,True,2.898278365772499e-22,300,300,-0.0,0.9923969640983727,0.08,0.15,0.77
4ee1aeca-0e26-41f4-8413-59ba2030097b,herg,True,6.076146696466926e-15,351,351,-0.0,1.0970349010194997,0.08547008547008547,0.1908831908831909,0.7236467236467237
50faf372-efdd-4558-8a7d-e49bb2cddfa8,herg,False,4.7123044780040443e-23,435,435,-0.0,1.1965409800743927,0.10574712643678161,0.21379310344827587,0.6804597701149425
5230a589-d314-44b1-af4d-b81022865362,herg,True,1.785118574099664e-18,300,300,-0.0,1.2588521324662296,0.13333333333333333,0.21,0.6566666666666666
555895f4-5dc8-42dd-8fbd-a3868542d6a7,herg,True,5.745659378608484e-20,276,276,-0.0,1.1484125258469389,0.13043478260869565,0.15579710144927536,0.7137681159420289
5c0c1b84-3f72-4362-84ad-29eaa325699a,herg,True,4.577316726671625e-21,276,276,-0.0,1.2394696666532334,0.14130434782608695,0.18840579710144928,0.6702898550724637
5e4b985a-c322-44da-a5d2-cf936672e1f5,herg,True,2.864553053027565e-17,300,300,-0.0,1.2066236075594343,0.13666666666666666,0.17666666666666667,0.6866666666666666
6327d1c7-23dd-4e96-a895-e2e802229349,herg,True,0.00025128268249239693,300,300,-0.0,1.1157898038709337,0.06666666666666667,0.23666666666666666,0.6966666666666667
6354a009-0a30-46a9-b6f3-e77496031c24,herg,True,3.753083841348267e-18,253,253,-0.0,1.1229563983544546,0.18972332015810275,0.09486166007905138,0.7154150197628458
653fb46d-d472-42f1-8436-7a460163944c,herg,True,1.8592242319576628e-20,378,378,-0.0,1.208964585683948,0.10846560846560846,0.21693121693121692,0.6746031746031746
6970fdab-63cd-448e-8f4e-e06ba95de9d2,herg,True,2.966403703978951e-16,351,351,-0.0,0.9988012330893863,0.08547008547008547,0.1452991452991453,0.7692307692307693
6c8cd13f-0769-4c2a-9582-d58dd0187767,herg,True,2.6384784572324753e-21,276,276,-0.0,1.1551134988995821,0.12681159420289856,0.16304347826086957,0.7101449275362319
6df5ee07-16e9-4c26-9b24-3eac19104968,herg,True,0.0003639977100609475,378,378,-0.0,1.1695454798165128,0.10052910052910052,0.20634920634920634,0.6931216931216931
6fe5d482-fa90-401d-940c-6075653e9293,herg,True,1.250397166588824e-25,351,351,-0.0,1.2679898511724867,0.13675213675213677,0.21082621082621084,0.6524216524216524
701dc332-d59c-4bdc-92b1-dd751be79ffb,herg,True,1.0404038453619233e-17,325,325,-0.0,1.0653463821896687,0.09846153846153846,0.15692307692307692,0.7446153846153846
730b0066-b886-4415-a06a-4ebf1fdac382,herg,False,3.288195645040942e-17,325,325,-0.0,1.1496399687187475,0.1476923076923077,0.13846153846153847,0.7138461538461538
74ff8b4f-3659-4d11-900f-99e9c2055031,herg,True,2.0080035439640186e-17,406,406,-0.0,1.10706984847655,0.09113300492610837,0.18719211822660098,0.7216748768472906
79d7877c-bc6a-4cf9-8f5e-155322ebe0ae,herg,False,9.528800018179495e-26,325,325,-0.0,1.0994146235158206,0.09230769230769231,0.18153846153846154,0.7261538461538461
88b1d130-5fd8-457b-aa03-efdef28ebb29,herg,True,0.0006249441206841192,253,253,-0.0,1.021913810588558,0.05138339920948617,0.2134387351778656,0.7351778656126482
8e789a20-745f-4ca3-85a5-ac19537df9cf,herg,True,3.456552104508224e-23,231,231,-0.0,1.0747791483134166,0.0735930735930736,0.19913419913419914,0.7272727272727273
90994057-1ac0-447c-b81b-f7a1e168632a,herg,True,1.2345479895787056e-23,253,253,-0.0,1.3156249234545305,0.17391304347826086,0.19367588932806323,0.6324110671936759
9172183c-2855-4878-a8c5-db5c33b66168,herg,True,0.0001590931762460572,325,325,-0.0,1.3229232730597986,0.11692307692307692,0.28615384615384615,0.5969230769230769
92d6041c-5b6d-40fe-a643-3f5722f5744c,herg,True,0.00029688068535513605,253,253,-0.0,0.9937657180135104,0.10276679841897234,0.1225296442687747,0.7747035573122529
9901073d-5bb7-4dec-a830-c882a812dc6b,herg,True,1.87383295344343e-19,300,300,-0.0,1.2171585146996,0.15333333333333332,0.16333333333333333,0.6833333333333333
99f2bfe2-be77-47ae-8d5a-0eeceb191a8f,herg,True,0.0002324907584827999,276,276,-0.0,1.168547042174398,0.09782608695652174,0.21014492753623187,0.6920289855072463
9a033dbc-c905-4b15-9728-264757d0082d,herg,True,5.509689243662668e-20,210,210,-0.0,1.3203678329014563,0.20476190476190476,0.16666666666666666,0.6285714285714286
9c27d452-8452-4128-8948-8c6c278d8c70,herg,True,2.0912670102297205e-16,276,276,-0.0,0.9765724166202967,0.06884057971014493,0.15942028985507245,0.7717391304347826
a0b13e29-d20b-469a-8e41-277e6530ef97,herg,False,3.961427729526176e-05,276,276,-0.0,1.1148176758530386,0.09782608695652174,0.18115942028985507,0.7210144927536232
a45185d4-0751-44ef-ade4-aadd9fe56163,herg,True,0.000499210513473532,276,276,-0.0,1.0575043945383589,0.07246376811594203,0.19202898550724637,0.7355072463768116
a63d51fc-88c5-4d9e-8a3f-2232e8d0981b,herg,True,6.131981312989953e-19,276,276,-0.0,1.0925593911871359,0.09782608695652174,0.17028985507246377,0.7318840579710145
a6e59ffd-08f1-4969-bb62-c6fa68b3c16f,herg,False,8.397065483251886e-23,300,300,-0.0,1.296345831229439,0.17333333333333334,0.18333333333333332,0.6433333333333333
ace68d82-7078-460e-8a25-cde62e63ff86,herg,True,3.2036089039589e-23,276,276,-0.0,1.2055043866441213,0.14492753623188406,0.16666666666666666,0.6884057971014492
b17bfa93-d4e4-4359-8916-9267d8652ce0,herg,False,0.00036775333957477483,253,253,-0.0,1.0661499528680451,0.09486166007905138,0.16205533596837945,0.7430830039525692
b18b6bbd-ffff-46b3-b6e7-cf97e3971045,herg,True,4.930848103273544e-05,276,276,-0.0,1.1077723930974046,0.09057971014492754,0.18840579710144928,0.7210144927536232
b59cc6d8-7c2a-4cdd-8e94-a6253185fd0f,herg,,1.7528182162623954e-18,36,36,-0.0,1.4593308859227299,0.19444444444444445,0.2777777777777778,0.5277777777777778
b70fcc48-e8c0-4728-9492-6f7ad63f26c5,herg,True,7.065508603953994e-19,325,325,-0.0,1.1965361442447886,0.11692307692307692,0.19692307692307692,0.6861538461538461
b91c0465-8731-4fa0-b867-3fd10157aaee,herg,True,3.045609109368861e-18,231,231,-0.0,1.3470775428529405,0.2727272727272727,0.1341991341991342,0.5930735930735931
bd72d2f7-c220-4c0b-9ced-b814efb4a038,herg,True,1.394231629900065e-24,210,210,-0.0,1.1866952783384337,0.11428571428571428,0.19523809523809524,0.6904761904761905
c10d9a92-6f89-47a6-9228-2ef416c4fa20,herg,True,0.0002405053380682553,276,276,-0.0,1.1832865265486177,0.09057971014492754,0.2318840579710145,0.677536231884058
c381bc68-b0cc-41c2-9121-d45efd0356c0,herg,False,4.227629593702816e-21,351,351,-0.0,1.1828965105043148,0.21082621082621084,0.10256410256410256,0.6866096866096866
c7026c5c-be2a-4ac1-9d58-1e19d7bb5f45,herg,True,5.592876203840034e-19,66,66,-0.0,1.187993939413456,0.15151515151515152,0.15151515151515152,0.696969696969697
c9329046-0483-480a-aad3-83fc6e6209df,herg,True,0.0005389409253733181,253,253,-0.0,1.215096783767588,0.09486166007905138,0.2450592885375494,0.6600790513833992
d055fad7-7d45-4a13-ba56-a08dd4822093,herg,False,0.0005857652130880935,406,406,-0.0,1.063828308223864,0.1330049261083744,0.11822660098522167,0.7487684729064039
d2804b19-17f6-4e03-96c3-1123d39cedfd,herg,True,0.0008358373500838934,325,325,-0.0,1.0788773617304912,0.06769230769230769,0.2123076923076923,0.72
d3912f64-3a57-44bd-a1ad-5df5fcb4cf39,herg,True,2.12265501083307e-19,351,351,-0.0,1.245833906451245,0.16809116809116809,0.1623931623931624,0.6695156695156695
d4d9763a-c8e4-4a8f-b8ed-e8a5960efbb3,herg,True,1.4109343840944684e-19,325,325,-0.0,1.1817336539148808,0.09230769230769231,0.2276923076923077,0.68
d83dee93-a3a5-4487-ac10-af110cf0c037,herg,True,2.369933900791836e-19,253,253,-0.0,1.1487261452089852,0.11857707509881422,0.16996047430830039,0.7114624505928854
db2fe150-ca76-4bb0-b35e-f83e29517573,herg,True,3.7278108165997823e-19,325,325,-0.0,1.2907348099564255,0.14153846153846153,0.21846153846153846,0.64
dca669a0-5b45-47b4-a809-490dbdfb419a,herg,False,0.000199785685389292,435,435,-0.0,1.0005953994181613,0.06206896551724138,0.18160919540229886,0.7563218390804598
e3bbb20d-410c-4249-a4c3-544710c38646,herg,True,4.849863597187678e-25,190,190,-0.0,1.0897517288080592,0.15263157894736842,0.11052631578947368,0.7368421052631579
e3dd1713-2042-49a1-be7a-1408dcfe3df6,herg,True,5.3853546928237984e-20,325,325,-0.0,1.1473846987114138,0.08923076923076922,0.2123076923076923,0.6984615384615385
e66833aa-b703-423f-ac3c-ed09e6c2281a,herg,False,1.9560709587906692e-23,325,325,-0.0,1.2617197127964719,0.16615384615384615,0.1723076923076923,0.6615384615384615
ea4d8436-7c8b-4511-a105-a9b7a57c01f1,herg,True,0.0002751263005049188,351,351,-0.0,1.091131546567098,0.09686609686609686,0.17094017094017094,0.7321937321937322
ed8e5846-16b9-469d-a53b-6b09dc7c90fc,herg,True,3.2390698188134404e-21,231,231,-0.0,1.048388546897376,0.1038961038961039,0.14285714285714285,0.7532467532467533
ee68a6e1-5f6b-48de-ab8c-4c9a2444ecab,herg,True,6.682454818066482e-19,78,78,-0.0,1.279367084713896,0.1282051282051282,0.23076923076923078,0.6410256410256411
00004a84-535d-4b58-a428-83504ef15c3c,pgp_broccatelli,True,0.0004330439944977873,253,253,-0.0,1.2125824561328964,0.11462450592885376,0.20948616600790515,0.6758893280632411
000b15a5-edf6-4805-b110-e530736b3a98,pgp_broccatelli,False,6.674328962467041e-17,253,253,-0.0,1.380717733378682,0.21739130434782608,0.18972332015810275,0.5928853754940712
078ec8fc-5b57-43d5-8e2c-25fc703f112c,pgp_broccatelli,True,0.0002685770730355674,406,406,-0.0,1.2810625512953537,0.10344827586206896,0.27832512315270935,0.6182266009852216
08913d6c-a66f-44a7-8108-9dfb0396af6d,pgp_broccatelli,True,1.298247688092998e-18,300,300,-0.0,1.3085501375562028,0.17666666666666667,0.18666666666666668,0.6366666666666667
09bcad8a-4125-43f3-a86a-03561b67e7b2,pgp_broccatelli,True,1.3909487624449076e-19,231,231,-0.0,1.2600663174406184,0.1645021645021645,0.17316017316017315,0.6623376623376623
0b40de54-aeab-47b1-bf50-064ac283859e,pgp_broccatelli,True,1.867842092745196e-23,190,190,-0.0,1.5207990297346257,0.22105263157894736,0.3157894736842105,0.4631578947368421
0cad1f44-f3e7-4a63-819e-557d1d169ea5,pgp_broccatelli,True,4.6233252246239e-17,231,231,-0.0,1.3790398637429755,0.16017316017316016,0.2554112554112554,0.5844155844155844
0e44c1cf-3e5e-4113-b565-ab48df692442,pgp_broccatelli,True,5.4028668260535726e-24,300,300,-0.0,1.3955923692936671,0.19666666666666666,0.22,0.5833333333333334
0face276-1a47-4d56-86a7-e4318760599f,pgp_broccatelli,True,6.870029074598361e-22,190,190,-0.0,1.3947975090411613,0.2,0.21578947368421053,0.5842105263157895
10eee7e0-e31a-409e-93e8-8fabcf2c8d89,pgp_broccatelli,True,3.9439841006503423e-19,325,325,-0.0,1.398930491150978,0.14153846153846153,0.31076923076923074,0.5476923076923077
11c8a9c5-f8e5-4f8b-a2ca-1b267b94bbde,pgp_broccatelli,True,0.00010520422602633276,300,300,-0.0,1.2668248525266648,0.10333333333333333,0.26666666666666666,0.63
15ca6185-5aab-4406-9389-704702f749fb,pgp_broccatelli,True,0.00010873025979681714,351,351,-0.0,1.2377546541643407,0.08262108262108261,0.2905982905982906,0.6267806267806267
15fdb67e-5e64-4acb-a8cd-cd14cf5ce633,pgp_broccatelli,True,0.00025541442681109106,190,190,-0.0,1.2672276208404456,0.11052631578947368,0.25263157894736843,0.6368421052631579
177db0b3-47ca-4cc9-b995-2657b1b76a26,pgp_broccatelli,False,3.3055571893750334e-20,300,300,-0.0,1.1769025577185337,0.11666666666666667,0.18666666666666668,0.6966666666666667
23d94fcd-a3ec-47c7-8ad3-3b96877d7bbe,pgp_broccatelli,True,4.162635981121268e-24,210,210,-0.0,1.2945001873412672,0.14285714285714285,0.21904761904761905,0.638095238095238
2487e0f4-f7ea-4348-9ebf-9d36fb39f771,pgp_broccatelli,False,0.00012541841068198587,300,300,-0.0,1.3839320210384334,0.14666666666666667,0.2833333333333333,0.57
262fbf2b-1a84-46c1-8c10-55b447c94ffb,pgp_broccatelli,True,0.0006096307516005222,231,231,-0.0,1.3229990739918966,0.12554112554112554,0.2683982683982684,0.6060606060606061
26da303a-3a6e-4605-98dd-9f60edc4a8cc,pgp_broccatelli,False,3.561083491134904e-24,210,210,-0.0,1.4330823673770312,0.22857142857142856,0.21428571428571427,0.5571428571428572
271878bb-0846-46a3-be3b-35b918ac9128,pgp_broccatelli,False,4.253777511259619e-17,300,300,-0.0,1.2712770328833014,0.10666666666666667,0.2633333333333333,0.63
271b516b-da38-4319-9413-223706e1bd60,pgp_broccatelli,False,2.4163395749179784e-24,406,406,-0.0,1.2929926544661678,0.15517241379310345,0.2019704433497537,0.6428571428571429
27986858-9c63-43c8-9b20-5fc20277d00f,pgp_broccatelli,True,0.0004008871031472388,210,210,-0.0,1.2855808293889008,0.15714285714285714,0.19523809523809524,0.6476190476190476
29cfbaec-038e-4156-a17e-35f91ed4d513,pgp_broccatelli,True,5.683025297462066e-19,276,276,-0.0,1.3990438572967168,0.17753623188405798,0.2463768115942029,0.5760869565217391
2bcd0652-4a8f-4edc-83cf-81ca861bb469,pgp_broccatelli,True,4.943882505062247e-24,231,231,-0.0,1.1959595735284845,0.1038961038961039,0.21645021645021645,0.6796536796536796
2ca2b0f1-bd53-4139-bead-3df33cfe746f,pgp_broccatelli,True,3.2775707059665636e-05,190,190,-0.0,1.321909393111076,0.1368421052631579,0.24736842105263157,0.6157894736842106
2e2cd0fa-c175-4af8-95b7-0e18499b538e,pgp_broccatelli,False,3.3469415488748473e-19,378,378,-0.0,1.3183947940914411,0.14814814814814814,0.2275132275132275,0.6243386243386243
35f20c8d-9e79-4981-9237-fc4c547ef35c,pgp_broccatelli,True,1.3199259622002736e-19,91,91,-0.0,1.4943223913121342,0.2087912087912088,0.2967032967032967,0.4945054945054945
3ac3c0e2-168e-4596-a627-e8e506a3eb1b,pgp_broccatelli,False,3.0551209136829435e-22,253,253,-0.0,1.333126656134873,0.1541501976284585,0.22924901185770752,0.616600790513834
3c5ed5f5-c244-4333-b44c-ee78d6785b59,pgp_broccatelli,True,6.555794052097143e-17,231,231,-0.0,1.0738501096823,0.08658008658008658,0.1774891774891775,0.7359307359307359
43da8457-7c17-4f40-972e-1f74f385ca24,pgp_broccatelli,True,1.536796153389e-18,153,153,-0.0,1.3977752294457466,0.19607843137254902,0.2222222222222222,0.5816993464052288
4518e316-4529-48db-bae6-1a093ed1d82e,pgp_broccatelli,True,2.7531063365344206e-22,231,231,-0.0,1.2142152934960557,0.12554112554112554,0.19480519480519481,0.6796536796536796
468cad59-95a6-4618-abec-01127cdb6d31,pgp_broccatelli,False,9.023936960184827e-20,300,300,-0.0,1.4409475472778912,0.17333333333333334,0.29333333333333333,0.5333333333333333
4bbcf9df-7a13-4076-a75f-d88e4631181a,pgp_broccatelli,False,3.078172958522065e-17,325,325,-0.0,1.2743657746721073,0.11692307692307692,0.24615384615384617,0.6369230769230769
4f8d5cae-2239-4bf3-81fc-2663df1a88bc,pgp_broccatelli,True,9.17843127901743e-21,276,276,-0.0,1.46464082120669,0.2608695652173913,0.21014492753623187,0.5289855072463768
505979c0-d037-4b87-8d45-db56bdde3a64,pgp_broccatelli,True,1.8008396624661365e-19,120,120,-0.0,1.4792729117918781,0.18333333333333332,0.325,0.49166666666666664
50f5a5be-add1-4ee6-8044-26c743171b99,pgp_broccatelli,True,5.7574364329461e-24,210,210,-0.0,1.1952663177532241,0.11428571428571428,0.2,0.6857142857142857
5c0f1f93-04a3-46f0-9ab2-10e05add0be0,pgp_broccatelli,True,1.2366374217925373e-22,276,276,-0.0,1.3609143278571105,0.16666666666666666,0.2318840579710145,0.6014492753623188
5e730b1d-ec26-4628-bb5a-632d75f073f9,pgp_broccatelli,False,1.181123962494423e-24,300,300,-0.0,1.3937882066033158,0.17666666666666667,0.24333333333333335,0.58
61ff8c07-1045-4b8d-a4c7-221f58bff7b2,pgp_broccatelli,True,1.9164209899814794e-19,231,231,-0.0,1.5245581158363293,0.21645021645021645,0.3333333333333333,0.45021645021645024
6376ee41-be5f-4b55-9ea8-b82a3d04e0ef,pgp_broccatelli,True,0.0004307842763289135,171,171,-0.0,1.338855857289499,0.15789473684210525,0.22807017543859648,0.6140350877192983
67afa349-54f6-4353-91b6-904742a99c22,pgp_broccatelli,False,1.5409453422325607e-20,253,253,-0.0,1.3933713375315526,0.16205533596837945,0.2648221343873518,0.5731225296442688
67b5915c-5d44-4053-ac96-e1d7808030ab,pgp_broccatelli,True,0.0003525329247476753,231,231,-0.0,1.295029544702751,0.15151515151515152,0.2077922077922078,0.6406926406926406
6f5f2840-d4a7-43a0-bbc7-5cb3913c83c7,pgp_broccatelli,True,1.2362089719090266e-18,190,190,-0.0,1.3620695954564526,0.20526315789473684,0.18947368421052632,0.6052631578947368
71788e94-b8de-4016-9d60-d52b400bfb78,pgp_broccatelli,True,2.4107063010751454e-05,378,378,-0.0,1.287791545180849,0.13756613756613756,0.2222222222222222,0.6402116402116402
73413778-d1bc-465b-967c-004cd21c8a4a,pgp_broccatelli,,2.0300386364639322e-20,55,55,-0.0,1.2747068769105199,0.16363636363636364,0.18181818181818182,0.6545454545454545
78fbc482-89b3-4c26-9f81-1d2b09ebe467,pgp_broccatelli,True,4.455607841219891e-17,210,210,-0.0,1.4195269542354034,0.20476190476190476,0.22857142857142856,0.5666666666666667
7c2665fb-565b-4619-97dd-65d4fcd8ba5d,pgp_broccatelli,True,0.0002170316908694888,253,253,-0.0,1.2203422728047961,0.07905138339920949,0.2845849802371542,0.6363636363636364
7cc15f53-0b86-443e-8c45-0a3fa4405924,pgp_broccatelli,True,6.865638760738219e-21,253,253,-0.0,1.2830578173988096,0.11462450592885376,0.25691699604743085,0.6284584980237155
83a1cb5c-38a5-47b3-b2b2-d589b1cf0ddc,pgp_broccatelli,True,0.0004494083827084401,253,253,-0.0,1.2319949520826217,0.11462450592885376,0.22134387351778656,0.6640316205533597
